-0.08,-1.11,-0.42
-0.05,-1.67,+0.08
-0.11,-0.06,-0.38
+0.02,-0.48,-1.17
+1.61,-1.94,+0.20
-0.83,+0.36,-0.14
-0.25,-0.91,-1.00
+1.30,-1.34,+0.17
-0.72,+0.48,-0.16
-0.72,-0.95,-0.64
+0.67,-1.34,-0.02
-0.56,+0.33,-0.12
-0.61,-1.02,-0.14
-0.08,-1.48,-0.31
-0.12,-0.28,-1.39
-0.05,-0.83,+0.05
-0.05,-0.83,-0.14
+0.30,+0.06,-1.27
+1.75,-2.00,+0.14
-0.34,-0.12,-0.12
+0.05,-0.67,-1.11
+1.36,-0.59,+0.39
-0.66,+0.27,-0.14
-0.23,-1.12,-0.36
+0.77,-1.61,+0.20
-0.86,+0.09,+0.19
-0.47,-0.52,-0.36
+0.16,-1.69,-0.08
-0.39,+0.02,+0.09
-0.38,-0.50,-0.41
-0.17,-1.59,-0.06
