-0.14,-1.23,+0.02
-0.23,-0.48,-0.22
-0.22,-1.12,-0.56
+0.25,-1.41,-0.05
-0.69,-0.17,+0.28
-0.09,-1.52,-0.16
-0.08,-1.22,-0.47
-0.31,-0.83,-0.17
+0.75,-1.38,+0.03
-0.69,-0.33,+0.28
-0.27,-1.42,-0.17
-0.17,-1.20,-0.34
-0.36,-0.53,+0.34
+0.44,-1.88,-0.06
-0.30,-0.70,-0.22
-0.03,-1.33,-0.41
+0.22,-1.11,-0.20
-0.02,-1.23,+0.25
-0.02,-1.23,-0.16
-0.12,-1.11,-0.45
-0.14,-0.78,-0.27
+0.44,-1.58,-0.05
-0.50,-0.58,-0.02
-0.08,-1.58,-0.17
-0.08,-1.28,-0.52
-0.20,-0.89,+0.25
+0.20,-0.95,-0.39
-0.08,-1.22,-0.09
