-0.03,-0.98,-0.25
+0.14,-1.69,+0.17
-0.14,-0.41,-0.16
+0.28,-0.75,-0.78
+1.98,-2.00,+0.36
-0.47,-0.22,+0.02
+0.30,-0.50,-1.14
+1.98,-1.28,+0.22
-0.81,-0.02,+0.06
-0.02,-1.00,-0.56
+0.97,-1.39,+0.66
-0.92,+0.09,+0.02
-0.53,-1.30,-0.30
+0.22,-1.62,-0.28
-0.64,-0.03,-0.36
-0.20,-1.88,-0.16
-0.16,-1.33,-0.31
-0.28,-0.58,-1.14
+0.45,-1.67,+0.14
-0.11,-0.70,-0.44
+0.34,-0.80,-1.45
+1.67,-1.56,+0.23
-0.70,-0.14,+0.23
-0.06,-0.70,-0.56
+0.67,-1.78,+0.38
-0.77,+0.17,+0.19
-0.36,-1.36,-0.03
-0.06,-1.42,-0.53
-0.03,+0.03,+0.47
-0.03,+0.03,-0.41
+0.00,-1.38,-0.12
