+0.06,-0.12,+0.66
+0.22,-0.45,-0.67
+0.75,+0.58,-1.39
+1.27,-0.55,-1.59
-0.95,-0.20,-0.05
+0.39,+0.12,+0.42
-1.47,-0.16,+1.83
-1.47,-0.58,+0.38
-0.58,+0.31,+0.34
-0.38,+0.81,+0.73
+0.88,-0.17,+1.89
+0.25,-0.36,-0.61
-0.20,+0.34,-1.55
-0.66,-1.70,-0.20
-0.45,-0.23,+0.78
+1.91,+0.05,-0.62
-1.64,-0.89,+0.28
-0.16,-0.31,-1.73
-0.25,+0.33,+1.22
-0.92,+0.17,+0.89
+1.83,+0.61,-0.27
-1.97,-0.12,+1.69
+0.00,+0.34,+1.31
+0.69,-0.31,+1.11
+0.70,-0.31,-1.42
+1.08,+0.45,-1.58
+1.06,-0.22,-0.88
+0.27,-0.27,+0.36
-1.52,+0.42,-0.73
-0.97,-0.34,-1.88
-1.91,+0.41,-1.41
+0.86,+0.17,-1.25
