-1.88,-0.16,+1.39
+1.19,-1.44,+1.42
-1.11,+1.23,+0.23
-0.34,-0.86,-1.75
-1.30,-0.69,+0.72
+1.00,+1.69,+1.38
-0.03,-1.25,+0.09
-0.25,+1.03,-0.16
+0.55,+0.08,-0.61
-0.75,-1.52,+1.09
+1.11,+1.67,-0.44
+0.48,-1.03,-0.80
+0.45,+0.75,-0.55
+0.44,+0.75,+1.91
-0.95,-1.36,-1.64
-0.92,+1.58,+0.23
-0.48,-0.69,+1.06
-0.05,-1.19,-0.31
+0.66,+1.42,-1.55
-1.77,-1.19,+1.53
+1.28,+1.00,+1.23
-0.44,+0.45,+1.52
+0.91,-1.66,+0.12
-0.45,+1.67,+0.19
+0.00,-0.64,-0.20
-0.58,-1.19,+0.50
-1.30,+0.62,+0.72
+0.28,-0.22,-0.19
