-0.14,-0.03,+0.91
-0.28,-0.03,+0.89
+0.94,-0.02,+1.28
+1.36,-0.02,+1.06
+0.48,-0.02,+1.50
+0.20,-0.02,+1.89
+1.17,-0.02,+1.62
+0.80,-0.02,+1.44
-0.30,-0.03,+1.55
+0.81,-0.02,+1.45
+1.05,-0.02,+1.36
-0.27,-0.03,+1.81
+0.39,-0.02,+1.75
+1.33,-0.02,+1.42
+0.17,-0.02,+1.58
+0.11,-0.02,+1.75
+1.38,-0.02,+1.59
-0.31,-0.03,-1.94
+0.86,-0.02,+1.73
+1.25,-0.02,+1.41
-0.25,-0.03,+1.84
+0.41,-0.02,+1.39
+1.20,-0.02,+1.25
-0.03,-0.03,+1.75
-0.25,-0.03,+1.89
+1.05,-0.02,+1.55
+0.58,-0.02,+1.39
-0.42,-0.03,+1.98
+0.94,-0.02,+1.48
+1.02,-0.02,+1.14
-0.30,-0.03,-1.84
+0.23,-0.02,+1.95
+1.30,-0.02,+1.27
+0.75,-0.02,+1.44
-0.09,-0.03,-1.92
+0.22,-0.02,+1.28
