-1.67,+0.02,+1.33
+1.61,+0.02,-1.77
-0.78,-0.11,+1.98
-0.27,-0.23,-1.66
+0.62,+0.31,-0.78
-0.52,-0.14,-0.62
+1.00,-0.69,+2.00
+0.31,+0.36,-1.34
+1.97,+0.30,+0.53
+1.80,-0.66,-0.86
+1.23,+0.23,+0.25
+0.20,+0.41,+1.59
+0.42,-0.48,+1.12
+0.61,+0.16,+1.45
-0.89,+0.38,-0.95
-0.42,-0.23,-1.00
+0.12,+0.16,-0.78
+0.59,+0.14,+0.69
+0.33,-0.30,+1.72
+1.05,+0.19,-0.61
-1.91,+0.25,+1.59
+0.38,-0.33,+0.88
-0.33,+0.16,+1.25
-0.64,+0.28,-1.73
-1.45,-0.34,+1.84
+1.03,+0.19,-1.61
+1.36,+0.12,+1.62
+1.02,-0.27,+0.70
+0.03,+0.41,+0.73
-1.38,-0.17,-0.28
+1.47,-0.23,-0.91
