-0.20,-0.06,-1.39
-0.02,+0.30,-0.25
+0.03,-0.27,-0.41
-0.31,-0.31,-1.84
-0.48,+0.83,-0.48
-0.05,-0.77,-0.42
-0.28,-0.17,-1.98
-0.89,+1.03,-0.70
-0.33,-0.33,-0.41
-0.11,-0.36,-1.41
-0.58,+0.52,-0.80
-0.17,-0.42,-0.48
-0.25,-0.39,-1.27
-0.78,+0.23,-0.83
-0.17,-0.22,-0.28
-0.11,-0.41,-1.50
+0.50,-0.23,-0.91
+0.50,-0.23,-0.41
-0.27,-0.56,-1.20
-0.14,-0.03,-1.20
+0.11,+0.03,-0.39
+0.00,-0.41,-1.34
-0.02,-0.11,-1.36
+0.47,+0.11,-0.62
-0.22,-0.38,-1.02
-0.23,-0.16,-1.48
+0.17,+0.50,-0.70
-0.44,-0.33,-0.70
-0.06,-0.20,-1.52
-0.27,+0.61,-0.78
-0.62,-0.31,-0.36
-0.20,-0.48,-1.00
-0.75,+0.19,-0.92
+0.08,-0.20,-0.89
+0.05,-0.19,-0.94
