+1.92,+0.17,+0.95
+1.00,+0.78,+1.02
+1.81,+0.23,-1.50
+1.75,+0.89,-1.23
+0.97,+1.41,-1.78
-0.88,-0.56,-0.77
-0.45,+0.53,+0.91
+1.97,-0.78,+1.70
+0.27,-0.47,-0.09
+0.31,+0.09,-1.52
+0.53,+0.70,-1.17
+0.84,+0.03,-1.22
+1.52,-0.56,-1.95
-1.97,+1.05,+1.50
+1.84,-1.25,+1.97
+1.94,+0.19,-0.92
-1.17,+1.69,-1.77
-1.47,-1.42,-1.47
-1.89,-0.45,+1.38
+1.27,+0.28,-0.81
+0.31,-0.06,+1.09
-1.80,+0.50,+1.61
-1.62,+0.47,-0.55
+0.52,+1.34,+0.30
+0.00,-2.00,+0.64
+0.88,+0.00,-1.83
+0.84,+1.52,+0.11
-0.08,-1.70,+1.48
-1.59,-0.72,-1.45
-1.00,+0.16,-0.34
+1.19,+0.25,+0.67
+1.52,-0.08,+1.92
-0.39,+0.14,+0.38
+1.78,+1.61,+1.78
-1.23,-1.77,-1.62
-1.70,-0.56,-1.94
+1.06,-0.22,+0.20
+0.09,+1.38,+0.69
+1.66,-0.97,+1.16
+1.08,-0.53,+0.05
+1.22,+0.19,-0.27
