-0.48,-0.03,+1.22
-0.42,-0.03,+1.11
-0.28,-0.03,+1.22
+0.14,-0.02,+1.28
-0.23,-0.03,+1.36
-0.47,-0.03,+1.34
+0.20,-0.02,+1.44
-0.05,-0.03,+1.42
-0.56,-0.03,+1.48
+0.02,-0.02,+1.33
-0.02,-0.03,+1.38
-0.64,-0.03,+1.33
-0.02,-0.03,+0.91
-0.56,-0.03,+1.16
-0.27,-0.03,+1.03
+0.28,-0.02,+1.14
-0.28,-0.03,+1.25
-0.44,-0.03,+1.16
+0.08,-0.02,+1.05
+0.05,-0.02,+0.97
-0.45,-0.03,+1.22
+0.30,-0.02,+1.33
+0.53,-0.02,+1.33
-0.36,-0.03,+1.66
-0.22,-0.03,+1.30
+0.17,-0.02,+1.12
-0.41,-0.03,+1.34
-0.23,-0.03,+1.39
+0.47,-0.02,+1.41
+0.09,-0.02,+1.42
-0.44,-0.03,+1.47
+0.14,-0.02,+1.17
+0.33,-0.02,+1.28
-0.23,-0.03,+1.38
