+0.69,+0.59,+1.62
+1.80,+0.16,-1.22
-1.11,-1.64,-1.39
+1.67,+1.39,-0.20
-0.89,+0.62,+0.19
+0.00,-2.00,-0.83
-0.11,+1.69,+0.03
-1.66,-0.19,-1.66
+0.00,-2.00,-0.03
+0.27,+1.41,+1.75
+0.75,-0.59,-0.62
+1.69,-0.69,+1.17
-1.59,+1.53,+0.20
-0.73,-1.28,-1.03
+1.28,+0.33,-1.89
-1.02,+1.30,-1.89
-1.77,-1.28,-1.83
-0.30,+0.75,-1.19
+1.97,+0.59,+0.42
+0.95,-1.17,+0.97
-0.25,+1.56,+0.19
-0.56,-0.42,-0.36
-0.23,-1.83,-1.91
+0.06,+1.64,+1.12
-0.41,-1.14,+0.16
+0.45,+0.08,+1.34
-1.59,+1.23,+0.59
-0.86,-0.66,-1.81
+1.23,+0.14,-1.12
+0.09,+0.28,+1.64
