+0.00,+0.03,-1.09
+0.08,+0.14,-0.70
+0.03,-0.30,-0.98
-0.16,-0.14,-1.25
-0.25,+0.62,-0.83
-0.09,-0.47,-0.84
+0.02,-0.06,-1.22
-0.33,+0.20,-0.97
+0.00,-0.05,-1.06
+0.00,-0.05,-1.34
-0.03,+0.12,-0.56
-0.12,-0.34,-1.17
-0.05,-0.02,-1.11
-0.02,-0.11,-0.59
+0.11,-0.31,-1.16
-0.27,+0.16,-1.05
+0.16,-0.22,-0.56
-0.03,-0.39,-1.30
-0.30,+0.34,-0.77
-0.05,-0.25,-1.05
-0.06,-0.14,-1.20
-0.19,+0.23,-0.73
-0.08,-0.36,-1.16
-0.05,+0.14,-1.02
+0.12,-0.19,-0.77
-0.12,-0.33,-1.33
-0.14,-0.27,-0.67
-0.14,-0.27,-0.91
-0.06,-0.12,-1.38
