-0.97,-0.52,+0.89
-0.47,+0.48,-1.31
+0.38,-1.00,-1.14
+0.31,+1.12,+0.05
+1.11,+0.34,+1.02
-1.14,-0.36,-0.94
-0.06,+1.22,+0.33
-0.47,+0.52,-1.36
+0.38,+1.36,+0.55
+0.48,+0.11,+0.98
-0.59,+0.42,+1.56
+0.00,+0.91,-1.81
-1.56,-0.50,-1.39
-1.23,-0.16,+1.89
+0.69,+0.70,-1.52
+0.73,-0.25,+0.42
-0.59,-0.52,+1.72
+0.45,+1.62,-1.05
+0.00,-2.00,+1.25
-0.62,-0.95,+1.52
-0.02,+1.98,+0.55
-1.48,-0.70,-1.84
+1.11,-1.33,-0.25
-0.67,+1.45,+0.06
-1.36,+0.09,-0.58
+1.02,+0.33,-0.33
+1.08,+1.56,+1.91
+0.70,+1.52,+0.33
+0.97,+1.44,-0.88
+1.70,+0.78,-1.67
-1.78,+1.83,+0.89
+1.28,+0.86,+0.56
