-1.83,+0.08,-1.61
-0.48,+0.30,+1.30
-0.11,-0.45,+0.58
-1.47,-0.52,+1.39
-1.80,+0.70,+0.36
-0.72,-0.34,+1.02
-0.75,-0.75,+0.08
+0.66,+0.62,+0.11
-1.06,-0.16,+0.64
+1.92,-0.52,+1.52
+0.17,+0.78,+1.80
+1.38,-0.16,-0.53
-1.59,-0.52,-1.62
-1.27,+0.59,-0.58
-1.86,-0.38,-1.56
+1.38,-0.39,+0.03
-0.20,+0.67,-1.19
-0.03,-0.53,-1.50
+0.66,+0.39,-0.83
+0.31,+0.03,-0.98
-0.30,-0.64,+1.69
-0.44,+0.70,+0.48
+1.77,-0.39,-0.75
-1.64,-0.25,-0.41
-1.41,+0.48,+1.06
-0.28,-0.45,-0.41
-0.78,+0.19,-0.16
-0.97,+0.25,+0.70
-0.89,-0.25,-0.03
-1.22,-0.06,-0.67
