-0.72,+0.58,+1.02
-0.62,-0.56,+1.84
-0.47,-0.50,+0.27
-0.06,+0.38,+0.02
+1.28,-0.44,+0.94
-0.92,+0.17,+0.27
+1.08,-0.39,-1.69
+1.05,-1.22,+0.02
+1.67,+1.36,-1.08
+1.92,-0.08,-0.34
-0.80,-0.20,+0.67
-0.03,-0.17,-1.98
+0.41,-1.02,+0.02
+0.00,+1.31,+1.64
+0.56,+0.09,+1.83
-1.47,-0.94,+0.02
+1.83,+0.45,-0.92
-1.03,-0.53,+1.41
-1.86,+0.69,+0.62
+1.81,-0.19,+0.12
-1.50,-1.19,+0.02
+0.53,+1.02,-1.17
+0.42,-0.19,+1.83
+0.17,-0.56,+0.89
-0.09,+0.23,-1.59
-1.28,-0.48,+0.02
+1.34,+0.05,+1.03
+1.47,-0.30,+1.05
+0.75,+0.12,+0.55
