-0.12,+0.14,-1.80
-0.67,+0.30,-0.64
+0.17,-0.23,+1.25
-0.25,+0.31,-1.98
+1.16,+1.98,-0.33
+0.62,-0.64,+1.03
+0.44,+1.97,-1.98
+0.44,+1.97,-0.48
+0.02,-0.83,+0.70
-0.48,+0.52,-1.98
+0.75,-0.38,-0.77
+0.09,-0.09,+1.08
-0.61,+0.19,-1.98
+0.38,+0.97,-0.28
-0.16,-0.58,+0.77
-0.41,+0.36,-1.98
+0.05,+1.09,-0.45
-0.06,-0.42,+0.89
-0.42,+0.50,-1.98
-1.23,+0.95,-0.23
-0.05,-0.41,+0.73
-0.06,+0.31,-1.98
-1.94,+1.02,+0.06
+0.42,-0.39,+0.48
+0.22,+0.42,-1.98
+0.42,-0.36,+0.23
+0.42,-0.36,+0.56
+0.12,+0.44,-1.98
-2.00,+1.00,+0.06
+0.72,-0.52,+0.69
-0.28,+0.42,-1.75
-1.34,-0.09,-0.59
-0.05,+0.16,-0.78
