+0.19,-0.67,-0.62
-1.41,+0.44,-1.48
+1.62,+1.53,+0.86
-1.11,+0.16,+0.50
-0.69,+0.52,-1.59
-1.92,+0.39,+0.03
-1.88,+1.08,+1.94
-0.69,+0.25,+1.02
-0.02,+1.98,-1.39
+0.36,+0.08,-1.11
+1.61,-0.17,-1.03
-0.31,+1.36,+0.22
+1.94,-1.31,+0.02
-2.00,+1.14,+1.72
+1.69,-0.02,+1.77
+1.66,-0.66,+0.02
-1.56,+1.91,+0.31
+1.95,-0.89,+1.17
+0.72,-0.25,+0.02
+1.00,+1.17,-0.36
-0.02,+1.98,-0.08
+0.31,-1.11,-1.69
-0.30,+0.25,-0.25
-1.45,+1.78,+0.42
-0.42,-0.03,+0.02
+1.27,+1.14,-1.69
-0.02,+1.98,+1.55
-0.42,-0.23,+0.02
+0.61,+0.94,-1.36
-0.12,+0.34,-0.67
+1.88,-0.58,+1.23
-0.27,+0.03,+1.89
-0.17,-0.52,-1.86
