+1.75,+0.05,-1.72
-1.78,+0.05,-0.83
-1.84,+0.05,-0.72
+1.31,+0.05,+1.67
+1.83,+0.05,-1.50
+1.77,+0.05,-1.52
+1.14,+0.05,+1.39
-1.98,+0.05,-1.05
+1.80,+0.05,-1.41
+1.41,+0.05,+1.89
-1.84,+0.05,-0.77
+1.64,+0.05,-1.84
+1.72,+0.05,-1.70
-1.78,+0.05,-0.84
+1.38,+0.05,+1.83
-1.83,+0.05,-1.05
+1.38,+0.05,+1.64
+1.97,+0.05,-1.25
+1.91,+0.05,-1.56
+1.59,+0.05,-1.91
-1.89,+0.05,-1.11
+1.41,+0.05,+1.88
+1.78,+0.05,-1.62
-1.95,+0.05,-1.00
+1.34,+0.05,+1.80
+1.98,+0.05,-1.03
+1.91,+0.05,-1.33
+1.28,+0.05,+1.70
+1.61,+0.05,-1.92
