+1.66,+0.81,+1.11
-1.16,-0.33,-1.06
-1.00,+0.12,+1.91
+0.00,-2.00,+0.92
-0.88,+0.50,+0.98
-0.17,-0.33,+1.25
-1.52,-0.73,-0.41
-0.14,+0.44,-1.55
+0.88,-0.48,+0.86
+0.77,-1.03,-0.97
-1.36,+0.28,-1.62
-0.91,-0.16,-0.36
-0.38,+1.31,-1.39
+0.36,-0.50,+0.31
+1.41,+0.16,+1.98
+1.64,+0.66,+1.98
+0.00,-2.00,+0.67
+0.92,+0.64,-1.20
+0.88,-0.88,-1.12
+1.22,+1.12,+1.95
+0.19,-0.86,-0.25
+0.70,-0.02,-0.98
-0.02,+1.98,+0.62
+1.95,-1.64,+0.22
-1.20,+0.06,-1.03
-1.06,+1.22,-0.09
+0.00,-2.00,+0.23
-0.75,+0.17,+1.00
+1.50,+0.33,+0.59
+0.25,-1.89,-1.00
+0.73,+0.58,-1.83
