-0.02,+0.11,-0.77
-0.17,+0.03,-1.20
-0.52,-0.06,-0.36
+0.02,+0.03,-0.62
+0.27,+0.19,-1.33
-0.91,+0.66,-0.25
+0.02,+0.14,+0.08
+0.02,+0.14,-1.78
-1.30,+1.17,-0.38
-0.05,-0.17,+0.05
+0.05,+0.09,-1.98
-0.92,+1.45,-0.55
-0.25,-0.23,+0.11
+0.03,-0.03,-1.98
-1.03,+0.80,-0.64
-0.33,+0.06,+0.00
+0.02,+0.09,-1.73
+0.33,+0.22,-0.81
-0.89,+0.55,-0.06
+0.23,+0.03,-0.30
+0.17,+0.11,-1.98
-1.86,+1.27,-0.11
+0.38,-0.16,-0.25
+0.05,+0.19,-1.98
-1.38,+0.75,-0.30
+0.22,+0.00,-0.11
+0.00,+0.03,-1.88
+0.09,+0.39,-0.75
-0.22,+0.56,-0.08
-0.03,-0.08,-0.84
+0.45,+0.11,-1.11
-0.75,+0.67,-0.75
