+1.89,+0.05,-1.34
-1.92,+0.05,-1.09
-1.70,+0.05,-0.48
+1.39,+0.05,+1.66
-1.97,+0.05,-1.36
+1.75,+0.05,-1.69
+1.38,+0.05,+1.88
-1.75,+0.05,-0.75
+1.61,+0.05,-1.84
+1.80,+0.05,-1.67
-1.91,+0.05,-0.91
+1.36,+0.05,+1.84
+1.95,+0.05,-1.30
+1.89,+0.05,-1.39
+1.47,+0.05,+1.81
-1.78,+0.05,-0.94
+1.75,+0.05,-1.75
+1.67,+0.05,-1.66
-1.75,+0.05,-0.80
+1.50,+0.05,+2.00
+1.89,+0.05,-1.25
-1.91,+0.05,-1.16
+1.33,+0.05,+1.73
-1.95,+0.05,-1.17
+1.83,+0.05,-1.45
+1.27,+0.05,+1.80
-1.94,+0.05,-0.84
+1.64,+0.05,-1.69
+1.33,+0.05,+1.67
