-0.09,+0.11,-1.61
-0.42,-0.17,+0.52
+0.16,+0.19,-0.28
+0.52,-0.20,-1.78
-1.78,+0.81,+1.05
+0.02,+0.27,-0.81
+0.83,-0.45,-1.52
-0.05,+0.41,+1.20
-0.05,+0.41,-1.98
+1.20,-0.33,-1.23
-1.12,-0.25,+1.36
-0.23,+0.39,-1.98
+0.91,-0.39,-0.67
+0.03,-0.58,+0.95
-0.69,+0.94,-1.98
-1.08,+1.45,-0.11
+0.45,-0.69,+0.75
-0.34,+1.19,-1.98
-1.98,+1.98,+0.47
+0.39,-0.41,-0.25
+0.75,+0.47,-1.88
-1.61,+0.78,+0.97
+0.17,+0.02,-1.98
+1.61,-0.64,-1.53
-1.03,-0.12,+1.20
+0.17,+0.28,-1.98
-0.14,-0.42,-1.23
-0.14,-0.42,+1.14
-0.33,+0.41,-1.98
+0.28,+0.08,-0.52
