+1.80,+0.39,+0.36
+0.61,-0.39,-1.12
-0.53,-0.03,+0.47
+1.38,+0.38,+1.28
-1.23,-0.33,+0.06
-0.73,+0.12,+1.84
+0.23,+0.72,+0.69
+0.00,-0.05,+0.19
+0.95,-0.33,-0.92
-1.61,+1.83,+1.78
+1.80,-0.81,-1.69
-0.11,+0.12,+1.36
+0.17,+1.45,-1.72
-0.52,-1.47,+1.52
+0.81,+0.22,+0.97
+1.48,+1.36,+0.23
+0.00,-2.00,-1.97
+0.41,+0.80,-0.42
-0.72,-0.39,-1.77
+1.98,-1.80,-0.34
+1.16,+0.77,-1.86
-0.05,-0.22,+0.00
-0.91,+0.03,+0.02
-1.31,-0.19,-1.39
+0.22,-0.64,+0.33
+1.45,+0.41,+0.75
+1.16,+0.58,-1.39
-1.39,-0.22,-0.58
-0.02,+1.98,-0.81
+1.64,-1.47,-1.64
-1.47,+0.09,+1.22
-0.02,+1.98,-0.61
+0.16,-1.80,+0.45
-0.42,+0.50,+1.50
