-0.22,+0.19,-1.22
-0.31,+0.12,-0.42
-0.08,+0.02,-0.47
-0.12,+0.22,-1.50
-0.22,+0.50,+0.12
+0.08,-0.02,-0.50
+0.36,+0.19,-1.25
-1.08,+0.72,-0.11
+0.00,-0.12,-0.23
+0.12,+0.25,-1.52
-1.45,+0.95,-0.03
+0.27,-0.31,+0.03
-0.06,+0.28,-1.75
-2.00,+0.95,-0.19
+0.16,-0.39,+0.08
-0.08,+0.28,-1.88
-2.00,+1.00,-0.12
+0.33,-0.45,+0.16
-0.14,+0.23,-1.98
-2.00,+0.91,-0.17
+0.28,-0.30,+0.11
-0.08,+0.19,-1.81
-2.00,+0.89,-0.12
+0.31,-0.33,-0.02
-0.11,+0.22,-1.75
-1.92,+0.72,-0.08
+0.20,-0.20,+0.09
+0.11,+0.19,-1.80
-2.00,+0.81,-0.28
+0.06,-0.23,+0.12
-1.42,+0.88,-1.88
-1.42,+0.88,-0.61
+0.17,+0.38,-0.86
