-0.03,+0.73,-0.73
-0.05,+0.70,-0.75
-0.05,+0.64,-0.77
-0.02,+0.64,-0.80
-0.11,+0.59,-0.86
-0.05,+0.67,-0.75
+0.09,+1.53,-0.81
+0.19,-0.23,+0.53
-0.16,+0.14,-1.98
-0.39,+1.98,-0.45
+0.38,+0.00,+0.38
-0.34,+0.25,-1.98
-0.66,+0.88,-0.28
+0.47,+0.02,+0.08
+0.75,+1.28,-1.98
+0.75,+1.28,-0.50
+0.00,+0.30,-0.77
+0.12,+0.23,-1.03
-0.09,+0.14,-0.70
-0.03,+0.39,-0.83
-0.06,+0.31,-0.81
-0.06,+0.38,-0.77
-0.06,+0.45,-0.78
-0.08,+0.64,-0.77
-0.05,+0.70,-0.73
-0.06,+0.72,-0.70
-0.06,+0.73,-0.69
-0.05,+0.72,-0.64
-0.05,+0.72,-0.62
-0.05,+0.72,-0.64
-0.05,+0.72,-0.64
-0.05,+0.72,-0.66
-0.05,+0.72,-0.67
-0.05,+0.72,-0.67
-0.05,+0.72,-0.69
-0.05,+0.72,-0.67
-0.06,+0.70,-0.67
