-0.08,+0.33,-1.27
-0.34,+0.27,-0.17
+0.02,-0.11,-0.64
+0.16,+0.19,-1.39
-1.36,+0.48,+0.36
+0.27,+0.14,-1.98
+0.50,-0.16,-0.97
-0.31,+0.31,+0.20
+0.09,+0.27,-1.98
+0.55,+0.75,-0.30
-0.25,-0.11,+0.16
+0.12,-0.11,-1.98
-1.08,+0.42,+0.17
+0.36,-0.19,-0.67
+0.09,-0.02,-1.53
-0.47,+0.27,+0.28
-0.23,+0.34,-1.98
+0.86,-0.08,-0.81
-0.39,-0.08,+0.14
+0.03,+0.61,-1.98
-0.23,+0.23,-0.23
-0.02,-0.16,-0.11
+0.36,-0.05,-1.91
-1.50,+0.16,-0.03
+0.28,+0.00,-0.98
+0.12,-0.22,-1.47
-0.80,+0.06,+0.14
+0.22,+0.38,-1.98
+0.72,-0.09,-0.92
+0.12,+0.14,-0.97
