-1.66,+0.31,+0.92
+1.30,+0.30,+0.09
-0.72,-0.83,+0.02
+0.94,+0.44,+1.44
-0.67,+0.05,-0.89
+1.73,-0.42,-0.14
+0.55,+0.61,-1.22
+0.16,-0.03,+1.05
+0.56,-0.23,+0.06
+1.31,+0.17,+0.31
-1.69,+0.16,+0.39
+0.64,-0.30,+1.78
-0.61,+0.52,-1.00
+1.06,-0.08,-1.38
-1.06,-0.45,+0.12
-1.16,+0.52,+1.45
+0.88,-0.06,+1.98
-0.73,-0.62,+0.02
+1.48,+0.39,+1.75
+1.50,-0.19,-0.97
+0.25,+0.08,+0.83
-0.83,+0.19,+1.45
+1.39,-0.53,+0.02
+1.94,+0.27,-0.84
+1.16,+0.08,+0.73
+1.91,-0.67,-0.02
+1.58,+0.48,-1.00
-1.39,-0.05,+0.81
+1.22,-0.12,-0.59
