+0.38,+0.03,+1.61
+1.12,+0.03,+1.64
+0.86,+0.03,+1.25
-0.17,+0.02,+1.45
+0.62,+0.03,+1.12
+1.08,+0.03,+1.41
+0.05,+0.03,+1.67
+0.78,+0.03,+1.97
+0.81,+0.03,+1.30
+0.09,+0.03,+1.72
+1.02,+0.03,+1.75
+0.84,+0.03,+1.17
+0.25,+0.03,+1.73
+1.19,+0.03,+1.75
+0.88,+0.03,+1.25
-0.08,+0.02,+1.45
+1.02,+0.03,+1.31
+0.95,+0.03,+1.36
+0.03,+0.03,+1.67
+1.09,+0.03,+1.59
+0.67,+0.03,+1.39
+0.09,+0.03,+1.86
+1.22,+0.03,+1.78
+0.72,+0.03,+1.20
+0.19,+0.03,-1.73
+0.67,+0.03,+1.45
+0.28,+0.03,+1.73
+1.31,+0.03,+1.56
+0.48,+0.03,+1.33
-0.08,+0.02,+1.59
+0.14,+0.03,+1.45
+0.14,+0.03,+1.50
